year,competition_id,url,http_status,competition_name,start_date,end_date,location,fetched_at_utc,probe_error,officials_analysis_competition_type_id,season_year
2024,34390,https://ijs.usfigureskating.org/leaderboard/results/2024/34390/index.asp,200,Skate San Francisco 2024,10/26/24,10/26/24,"Yerba Buena Ice Skating & Bowl, San Francisco, CA",2026-05-18T22:26:46+00:00,,11,2425
2024,35572,https://ijs.usfigureskating.org/leaderboard/results/2024/35572/index.asp,200,Fort Collins Fright Fest and High School Competiti,10/26/24,10/27/24,"Blue, EPIC, Fort Collins, CO",2026-05-18T22:29:07+00:00,,11,2425
2024,35602,https://ijs.usfigureskating.org/leaderboard/results/2024/35602/index.asp,200,2024 Autumn Skate Fest,11/1/24,11/3/24,"Harker Rink, Rink 2, Burnsville, MN",2026-05-18T22:29:10+00:00,,11,2425
2024,35521,https://ijs.usfigureskating.org/leaderboard/results/2024/35521/index.asp,200,2024 33rd Annual Granite City Classic,11/8/24,11/9/24,"Torrey, Ritsche, St. Cloud, MN",2026-05-18T22:28:58+00:00,,11,2425
2024,35543,https://ijs.usfigureskating.org/leaderboard/results/2024/35543/index.asp,200,2024 Ann Arbor Adult Open,11/8/24,11/10/24,"Biggby Coffee Ice Cube, Ann Arbor, MI",2026-05-18T22:29:03+00:00,,11,2425
2024,35615,https://ijs.usfigureskating.org/leaderboard/results/2024/35615/index.asp,200,2024 Desert Ice Open,11/9/24,11/10/24,"Las Vegas Ice Center, Las Vegas, Nevada",2026-05-18T22:29:13+00:00,,11,2425
2024,35650,https://ijs.usfigureskating.org/leaderboard/results/2024/35650/index.asp,200,2024 North Atlantic High School Competition,11/9/24,11/10/24,"Family Ice Center, Falmouth, ME, Team Points",2026-05-18T22:29:17+00:00,,11,2425
2024,35669,https://ijs.usfigureskating.org/leaderboard/results/2024/35669/index.asp,200,2024 Autumn Skills Competition,11/16/24,11/16/24,"John M. Coyne Recreation Ctr., Brooklyn, Ohio",2026-05-18T22:29:19+00:00,,11,2425
2024,35625,https://ijs.usfigureskating.org/leaderboard/results/2024/35625/index.asp,200,2024 Holiday Classic,11/22/24,11/23/24,"ICON Sports Center, ICON Sports Center, Grand Forks, ND",2026-05-18T22:29:14+00:00,,11,2425
2024,35767,https://ijs.usfigureskating.org/leaderboard/results/2024/35767/index.asp,200,2024 Aspen Invitational,12/6/24,12/7/24,"Lewis Ice Arena, Aspen, CO",2026-05-18T22:29:28+00:00,,11,2425
2024,35812,https://ijs.usfigureskating.org/leaderboard/results/2024/35812/index.asp,200,33rd Annual Skaneateles Invitational,12/6/24,12/8/24,"WG Allyn Ice Arena at the Skan, Skaneateles, NY",2026-05-18T22:29:33+00:00,,11,2425
2024,35745,https://ijs.usfigureskating.org/leaderboard/results/2024/35745/index.asp,200,2024 CFSC Holiday Competition,12/22/24,12/22/24,"The Ohio State University Ice, Columbus, OH",2026-05-18T22:29:26+00:00,,11,2425
